lat,lng,property_name
13.8061047,100.5223715,Chewathai Residence Bang Pho 
13.7898806,100.573567,Centric Ratchada-Suthisan 
13.7775559,100.6410809,Lumpini Center Happyland 
13.7767128,100.6623146,Incio Serithai 
13.7732286,100.6390608,Assagarn Place Ladprao 85 
13.7635856,100.6492174,The LIVIN Ramkhamhaeng 
13.786642,100.5732439,Quinn Condo Ratchada 
13.8108019,100.5657396,Ideo Ladprao 5 
13.7889556,100.5454564,Rhythm Phahol-Ari 
13.7097902,100.4794742,U Delight@Talat Phlu Station 
13.8167455,100.5493011,Premsiri Boutique Park 
13.8235226,100.588036,Felic Condo Ladprao Wanghin 79 
13.7257918,100.5267936,Dusit Parkside 
13.7517942,100.6286624,ABAC Condo Town 
13.8058829,100.5565411,The Line Jatujak - Mochit 
13.748341,100.5666073,My Resort Bangkok 
13.72121,100.7211156,D Condo Onnut-Suvarnabhumi 
13.7636312,100.6405153,Living Nest Ramkhamhaeng 
13.7613399,100.6399225,Namchoke Condominium 
13.7053668,100.5972717,Fair Tower 
13.766004,100.6123156,Thepleela Condo Town 
13.7060486,100.6701391,iCondo Greenspace Phatthanakan-Srinakarin 
13.7197205,100.5881907,Chaiyapruk Place 
13.7388102,100.5544182,Saranjai Mansion 
13.7420051,100.5580817,15 Sukhumvit Residences 
13.7025515,100.5421643,Supalai Lite Ratchada Narathiwas 
13.723233,100.5611192,Siamese Exclusive Queens 
13.8163044,100.562784,M Ladprao 
13.6987167,100.5393748,Lumpini Suite Ratchada-Rama III 
13.6810334,100.610778,City Home Srinakarin 
13.7869796,100.5785795,Ratchada Orchid 
13.6757253,100.6040945,Regent Home 7 Sukhumvit 
13.7860581,100.546088,Centric Scene Phaholyothin 9 
13.722605,100.526039,Sathorn Residence 
13.7097679,100.5117896,Rhythm Charoenkrung Pavillion 
13.7132434,100.6346902,A Space Me Sukhumvit 77 
13.6851979,100.6041199,Elio Sukhumvit 64 
13.7696872,100.5699795,Srivara Mansion 1 
13.6781141,100.5470401,Supalai Riva Grande 
13.8089672,100.5653829,The Unique 10 
13.7291724,100.5934854,The Ace Ekamai 
13.6781141,100.5470401,Supalai Premier Ratchada-Narathiwas-Sathorn 
13.7358937,100.5487962,Preen By Sansiri 
13.7246304,100.5485166,The Crown Rama 4 - Sathon 
13.7779865,100.574488,Rhythm Ratchada - Huai Khwang 
13.7140326,100.6021285,Hasu Haus 
13.754693,100.5668766,Aspire Rama 9 
13.7105114,100.5030791,Supalai River Place 
13.7361932,100.5571654,Sukhumvit Park 
13.7193376,100.5277386,Pikul Place 
13.6744863,100.4581891,Origins Bangmod-Rama 2 
13.8054691,100.5251733,The Tree Interchange 
13.7369206,100.5508419,The Crest Ruamrudee 
13.7391444,100.550705,The Tempo Ruamrudee 
13.7854311,100.4697343,The Trust Residence Pinklao 
13.7231358,100.5611633,Wyndham Bangkok Queen Convention Centre 
13.7424402,100.5441284,Scope Lang Suan 
13.7559009,100.5623029,KnightsBridge Space Rama 9 
13.6626919,100.611825,OKAS Sukhumvit 105 
13.7257848,100.5619661,Trapezo Sukhumvit 16 
13.8288684,100.5699921,Mazarine Ratchayothin 
13.8029935,100.5618331,Condo U Vibha - Ladprao 
13.7131975,100.6144525,Floraville Condominium 
13.717822,100.4834803,The Room Sathorn-Taksin 
13.7447055,100.5629795,Supalai Premier Place Asoke 
13.76657,100.5627038,Kes Ratchada 
13.6952537,100.6228171,The Green 2 
13.7401256,100.5590595,Grand Ville House 2 
13.6788723,100.4683385,The Niche ID - Rama 2 
13.6701924,100.4368478,Ease 2 
13.7206641,100.4941214,The Room BTS Wongwian Yai 
13.704441,100.6021342,Ideo Mobi Sukhumvit 81 
13.7196759,100.4594202,The President Sathorn-Ratchaphruek 3 
13.7581834,100.5716019,Lumpini Place Rama IX-Ratchada 
13.7455501,100.5512597,Ruenrudee Condominium 
13.7396346,100.5416618,Regent Royal Place 2 [Leasehold] 
13.7213559,100.541522,The Sukhothai Residences 
13.6862485,100.6124885,Whizdom Connect Sukhumvit 
13.7206227,100.5211907,Baan Siri Silom 
13.724577,100.5847708,Maru Ekkamai 2 
13.66019,100.611272,Villa Lasalle 
13.7291494,100.5780392,The Habitat Sukhumvit 53 
13.8064053,100.5329211,Ideo Mobi Bangsue Grand Interchange 
13.7263024,100.5268744,Ashton Silom 
13.8106619,100.5963506,Tara Ruankaew 
13.722701,100.5257043,The Address Sathorn 
13.7074962,100.4211335,Lumpini Condo Town Bangkhae 
13.6791683,100.4684885,Niche ID Rama 2 
13.7565978,100.5407766,The Room Phayathai 
13.8073166,100.5689948,Four Street Mansion 
13.8101866,100.5668903,Z 2 Condominium 
13.7633693,100.5634367,Groove Ratchada - Rama 9 
13.7470014,100.5564092,Sukhumvit City Resort 
13.8372943,100.5838298,MAXXI Condo Ratchayothin-Phaholyothin 34 
13.8231767,100.5629152,Bangkok Feliz Vibhavadi 30 
13.7195089,100.5194916,Noble Revo Silom 
13.7251771,100.5821507,Le Premier 2 
13.7129064,100.4319322,Supalai Veranda Phasi Charoen Station 
13.7760915,100.544632,The Tempo Phaholyothin 
13.7340869,100.5712067,Noble State 39 
13.7359391,100.5435275,The Residences at Sindhorn Kempinski Hotel Bangkok [Leasehold] 
13.72178,100.588568,D65 Condominium 
13.8228883,100.5322625,Rich Park @ Bangson Station 
13.7259656,100.5671581,Le Raffine Sukhumvit 24 
13.7177325,100.5478851,Maestro 01 Sathorn-Yenakat 
13.7426719,100.5733672,Supalai Place 
13.730796,100.571206,Vittorio 39 
13.6836138,100.5491864,Lumpini Place Narathiwas-Chaopraya 
13.7542622,100.6473491,Fourwings Residence 
13.7867859,100.5483872,Chateau In Town Phaholyothin 14-2 
13.7758184,100.5639831,T.V.C. Condominium 
13.729653,100.474163,The Estate at Thapra 
13.7332332,100.5294427,Chamchuri Square Residence 
13.7314089,100.598005,The Winning Tower 
13.72085,100.50272,Bangkok Feliz At Krungthonburi Station 
13.7461389,100.5621168,Sukhumvit Living Town 
13.7218721,100.5439502,Baan Nunthasiri 
13.738603,100.572688,Prime Mansion Phromphong 
13.8251689,100.5666173,KnightsBridge Prime Ratchayothin 
13.7279575,100.5841284,Baan Ananda 
13.7310461,100.5862552,The Alcove Thonglor 10 
13.7428816,100.5574566,Sukhumvit Suite 
13.7303713,100.5071619,Supalai Premier Charoen Nakon 
13.7424537,100.5854359,The Bangkok Thonglor 
13.8307109,100.5252827,Aspire Ratchada - Wongsawang 
13.7722806,100.483368,Plum Condo Pinklao Station 
13.7117596,100.607285,Lumpini Ville Sukhumvit 77 - 2 
13.7053068,100.6091921,Regent Home 4 
13.7486257,100.6204726,CYBIQ Ramkhamhaeng 
13.7344276,100.5442209,Sindhorn Tonson [Leasehold] 
13.810544,100.56624,The Tree Ladprao 15 
13.7323264,100.5256293,Vertiq 
13.7216846,100.5001835,The Master Sathorn Executive 
13.8127505,100.520882,Chapter One Flow 
13.7681494,100.6706504,Baan Nantawan Sakuldee 
13.760893,100.536221,M Phayathai 
13.7209083,100.5790656,Ideo Morph 38 
13.74034,100.5553074,Q1 Sukhumvit 
13.7033394,100.5401927,The Complete Narathiwat 
13.8176251,100.5662592,The Line Phahonyothin Park 
13.7064266,100.5058885,Menam Residences 
13.7111778,100.6024961,The Base Sukhumvit 77 
13.690418,100.489291,Lumpini Ville Ratburana Riverview 2 
13.7716212,100.5760011,Supalai City Homes Ratchada 10 
13.8726153,100.6037147,Lumpini Condo Town Ramintra - Laksi 
13.7122006,100.5494414,The Lanai Sathorn 
13.7352407,100.4738143,T.P. Condo Town 
13.6857013,100.6110907,Whizdom 101 
13.7373385,100.5833636,Ivy Thonglor 
13.6789187,100.6111906,Ideo Mix Sukhumvit 103 
13.721776,100.5026132,Hive Sathorn 
13.8320908,100.6138722,Premio Prime 
13.7970244,100.5519849,Notting Hill Jatujak Interchange 
13.7848455,100.5722105,Chateau In Town Ratchada 17 
13.6914293,100.617443,@ City Sukhumvit 101 
13.7594106,100.5355632,Park Origin Phayathai 
13.7693232,100.5405748,The Monument Sanampao 
13.7139359,100.4410086,Bangkok Horizon Petchkasem 
13.7643056,100.6510556,Origin Plug & Play Ladprao Interchange 
13.7170832,100.6546907,Lumpini Ville On Nut - Phatthanakan 
13.6865027,100.6055141,The Link Sukhumvit 64 
13.713931,100.5894229,Ficus Lane 
13.7006451,100.5363171,Fortune Condo Town 
13.738213,100.566312,Siamese Exclusive Sukhumvit 31 
13.7941723,100.5885081,Family Park 
13.7108077,100.4493569,Metro Park Sathorn Phase 2/2 
13.9242969,100.5978171,JW Condo at Donmuang 
13.7396495,100.48385,Niche MONO Itsaraphap 
13.7141019,100.5136585,Bangrak Condominium 
13.7434356,100.5616355,Grand Park View Asoke 
13.7387314,100.5439698,Sindhorn Residence [Leasehold] 
13.7285808,100.5711148,The Estelle Phrom Phong 
13.6729642,100.6343485,NS Tower Central City Bangna 
13.7489504,100.5276954,Condo One Siam 
13.8157198,100.5781808,Ivory Ratchada-Ladprao 
13.8382154,100.5740087,Bridge Phaholyothin 37 
13.7486406,100.5295741,Baan Kasemsan 1 
13.7373222,100.5559172,Siam Penthouse 1 
13.7630961,100.5647644,Maestro 03 Ratchada-Rama 9 
13.7029662,100.5053686,Notting Hill The Exclusive CharoenKrung 
13.715638,100.5469682,Sathorn Plus On The Pond 
13.8334808,100.6628177,Sinthanee Residence Tower 
13.7386565,100.5615079,Ashton Asoke 
13.663853,100.6132453,Siam Condotown 1 
13.7252487,100.5763247,The Crest Sukhumvit 34 
13.6842304,100.6146022,S&S Sukhumvit Condominium 
13.7930508,100.601358,Wynn Chokchai 4 
13.7629161,100.6494983,Lumpini Ville Ramkhamhaeng 60/2 
13.8060783,100.5296512,Chewathai Interchange 
13.7123076,100.5102575,Four Seasons Private Residences [Leasehold] 
13.7320089,100.5707351,The XXXIX By Sansiri 
13.7126781,100.4643205,Aspire Sathorn-Taksin 
13.7718401,100.5796085,Chapter One ECO Ratchada - Huaikwang 
13.7330358,100.5820438,TELA Thonglor 
13.7996324,100.5971794,Be You Chokchai 4 
13.7025543,100.600083,Tree Condo LUXE Sukhumvit 52 
13.7329035,100.5823577,Khun By Yoo 
13.8204344,100.5235983,Pornpiya Mansion 
13.7619209,100.6400746,Knightsbridge Collage Ramkhamhaeng 
13.7015144,100.5945153,Define by Mayfair Sukhumvit 50 
13.7225649,100.4957306,My Condo Sathorn-Taksin 
13.711592,100.6046283,Artemis Sukhumvit 77 
13.7438921,100.5870156,The Capital Ekamai - Thonglor 
13.7073172,100.6331248,Baan Suan Sukhumvit 
13.680003,100.6135567,Udomsuk Tower 
13.7475742,100.6067533,Metris Rama 9-Ramkhamhaeng 
13.7289661,100.5916977,Taka Haus 
13.7216579,100.5804701,Condo One Thonglor 
13.7631804,100.5464742,Lumpini Suite Dindaeng-Ratchaprarop 
13.7151341,100.5878572,Tree Condo Sukhumvit 42 
13.896595,100.609132,Sena Kith BTS Saphanmai 
13.7588017,100.5420514,The Complete Rajprarop 
13.664737,100.6067904,Dolce Lasalle 
13.7899623,100.5700394,Ideo Ratchada - Sutthisan 
13.741644,100.5753215,Verde Sukhumvit 49/15 
13.8045746,100.5784729,Ables Ladprao 27 
13.7556667,100.5663737,Condolette Midst Rama 9 
13.7769739,100.5604333,Vela De Condo UTCC - Vipawadee 2 
13.7889383,100.5035996,Ideo Charan 70 - Riverview 
13.743603,100.5612816,The Room Sukhumvit 21 
13.7124894,100.5953276,Zenith Place Sukhumvit 
13.7996904,100.5737516,Condo One Ratchada-Ladprao 
13.7429836,100.5838819,Chapter Thonglor 25 
13.7054025,100.597444,Serio Sukhumvit 50 
13.7652956,100.5673912,Amanta Ratchada 
13.6996597,100.5371801,Belle Park Residence 
13.7329904,100.5726921,Ashton Residence 41 
13.8376743,100.5814735,Supalai Cute Ratchayothin - Phaholyothin 34 
13.7416746,100.546935,98 Wireless 
13.7484269,100.5659145,Ideo Mobi Asoke 
13.7484022,100.562828,Q Asoke 
13.6623817,100.650054,Evergreen View Tower 
13.7714562,100.5836714,Lumpini Ville Cultural Center 
13.741023,100.5576678,The Trendy Condominium 
13.7348076,100.5215056,Park Origin Chula Samyan 
13.7241538,100.5282926,The Ritz-Carlton Residences At MahaNakhon 
13.7128036,100.4678668,The Tempo Grand Sathorn-Wutthakat 
13.8314488,100.5754463,Chateau In Town Major Ratchayothin 2 
13.7023193,100.5990213,Residence 52 
13.7136955,100.4670416,J Condo Sathorn - Kallaprapruk 
13.7878269,100.5041896,Bangkok River Marina 
13.721821,100.5267551,Silom Suite 
13.6872636,100.606703,Sari by Sansiri 
13.7173529,100.5305938,Quad Sathon 
13.7621407,100.5371527,Ideo Q Victory 
13.7987993,100.5761821,Rhythm Ratchada 
13.6654787,100.6041967,Ideo Mobi Sukhumvit Eastgate 
13.8949828,100.6119467,WynnCondo 
13.7962392,100.5886515,The Niche Ladprao 48 
13.7710648,100.614025,Chaya Villa 
13.7196032,100.5621306,Life Rama 4 - Asoke 
13.7244622,100.5803761,Laviq Sukhumvit 57 
13.8412604,100.5486916,Baan Prachaniwet 1 
13.7294496,100.5716429,The Madison 
13.7524537,100.5348707,Ideo Q Siam-Ratchathewi 
13.7251143,100.5747969,Tidy Deluxe Sukhumvit 34 
13.8185865,100.679809,Blossom Condo@Fashion Altitude 
13.6648923,100.6371263,Niche Mono Peak Bangna 
13.730239,100.5628926,Millennium Residence 
13.8117375,100.6671876,Parc Exo Condominium 
13.7386748,100.5652324,Walden Asoke Sukhumvit 23 
13.7119664,100.5468341,Lapa Place 
13.802433,100.5808353,The Next Ladprao 
13.8371824,100.6055801,Baan Pueng Luang 
13.6919108,100.6032697,The Unique Sukhumvit 62/1 
13.7958813,100.5996527,Chewathai Hallmark Ladprao-Chokchai 4 
13.7546154,100.5346653,Pathumwan Resort 
13.7766526,100.5815915,G STYLE CONDO 
13.6797874,100.6071209,Abstracts Sukhumvit 66/1 
13.6979862,100.6067954,Casa Condo Sukhumvit 97 
13.7972244,100.5851555,Groove Ratchada - Ladprao 
13.7474902,100.5583741,Baan Siri Sukhumvit 13 
13.8881237,100.6105056,The Origin Phahol - Saphanmai 
13.7614609,100.6327185,Chewathai Ramkamhaeng 
13.7005999,100.5164468,The Key Sathon-Charoen Rat 
13.7374228,100.5678526,Newland Condominium 
13.7783517,100.5465974,SAVVI Phahol - Ari 
13.7307227,100.5322962,Culture Chula 
13.730524,100.5756169,49 Plus 
13.7178692,100.4538443,Chewathai Phetkasem 27 
13.7392542,100.5856948,Baan Chan 
13.7794093,100.5759497,Amaranta Residence 
13.7726496,100.4775952,Ratanakosin Island 
13.7286497,100.4529079,Ratchapruek Condo 
13.7074192,100.5266705,The Room Sathorn-St.Louis 
13.8456344,100.5645427,The Selected Kaset-Ngam Wongwan 
13.7493335,100.5434243,Manhattan Chidlom 
13.7579062,100.7940923,V Condo Lat Krabang 
13.7542839,100.5751263,TC Green Rama 9 
13.7387665,100.5870911,DLV Thonglor 20 
13.8412064,100.5871886,Metro Luxe Kaset 
13.6756714,100.6379626,I CONDO Sukhumvit 103 
13.806292,100.600252,J.W. Suite 
13.7865584,100.5552112,Paholyothin Park 
13.6910654,100.614025,Siamese Sukhumvit 87 
13.7128516,100.5942398,Wyne Sukhumvit 
13.7433748,100.5585098,Wattana Suite 
13.7241058,100.5321855,Silom City Resort 
13.7231422,100.5203031,Jewelry Trade Center 
13.8198451,100.6626237,Chambers Ramintra 
13.8607302,100.7111334,Burasiri Panyaindra 
13.7065175,100.5995047,Rhythm Sukhumvit 50 
13.7199501,100.539443,The Seed Mingle 
13.8410359,100.5892495,iCondo Kaset-Nawamin 
13.8222977,100.535829,Metro Sky Prachachuen 
13.7004048,100.6452083,The Trio Garden 
13.7166838,100.4761926,Regent Orchid TalatPhlu 
13.8873958,100.5689948,Lak Si National Housing 
13.7670265,100.5787879,Supalai Wellington 
13.725694,100.5707135,Condolette Dwell Sukhumvit 26 
13.7537736,100.4666033,Supalai Loft Yaek Fai Chai station 
13.8171177,100.5635653,Life Ladprao 
13.6626186,100.6081638,The Excel Bearing 
13.735464,100.5833498,Noble Form Thonglor 
13.702263,100.5892075,Modiz Sukhumvit 50 
13.7659541,100.4964572,Juldis River Mansion 
13.7918488,100.5013501,Modern Condo Bangplad-Charan79 
13.7604098,100.5553479,Casa Condo Asoke-Dindaeng 
13.7176401,100.5245798,Flawless Sathorn Residence 
13.7401414,100.5850628,Noble Solo 
13.7882596,100.5427145,The Crest Phahonyothin 11 
13.7791022,100.5412282,Le Rich at Aree Station 
13.7586418,100.5915731,Royal Nine Residence 
13.7043506,100.4220749,The Niche ID Bangkhae 
13.7618513,100.5940908,Niche Mono Rama 9 
13.7400215,100.5897075,C Ekkamai 
13.8043806,100.5109016,City Home Ratchada-Pinklao 
13.7192956,100.5846138,Nusasiri Grand 
13.7325676,100.4671197,UNiO Charan 3 
13.7173814,100.5999507,PP Plus Sukhumvit 71 
13.7248549,100.5293628,Diamond Tower 
13.7478626,100.5487645,Life One Wireless 
13.7550545,100.5837741,Landmark @MRTA Station 
13.7786705,100.5423326,The Vertical Aree 
13.7475615,100.5581926,Interlux Premier Sukhumvit 13 
13.7639356,100.6157779,LIB Condo Ramkhamhaeng 43/1 
13.8287344,100.5262823,The Line Wongsawang 
13.7179915,100.5876295,Mulberry Grove Sukhumvit 
13.8385151,100.5747161,Chapter One The Campus Kaset 
13.6859937,100.6122144,Whizdom Essence 
13.779689,100.544646,Life At Phahon - Ari 
13.7737565,100.4906762,Supalai City Resort Rama 8 
13.7115122,100.5947752,Life Sukhumvit 48 
13.7825776,100.5460931,Onyx Phaholyothin 
13.7838204,100.4940017,Brix Condominium Charan 64 
13.6609307,100.5994061,Deco Condominium 
13.7341928,100.5662527,Le Raffine Jambunuda Sukhumvit 31 
13.738848,100.5835481,Art @Thonglor 25 
13.7237914,100.5620048,Monterey Place 
13.7259575,100.5309879,The Oasis 
13.7298223,100.5816218,HQ By Sansiri 
13.7292864,100.5858317,Rhythm Ekkamai Estate 
13.7370892,100.5761285,SCOPE Promsri 
13.7108046,100.4204593,Lumpini Ville Bangkae 
13.7236151,100.5328196,Pipat Place 
13.748368,100.5870372,The Remarkable Soonvijai 2 
13.703485,100.590717,S Condo Sukhumvit 50 
13.8364917,100.6616756,Lumpini Condo Town Ramintra - Nawamin 
13.7119987,100.5844491,Aspire Rama 4 
13.7345269,100.5847536,The Clover 
13.750061,100.5560143,Circle Living Prototype 
13.6891012,100.6086196,Hue Sukhumvit 
13.720264,100.5457077,Baan Sathorn 
13.7130189,100.6049814,Lumpini Ville Sukhumvit 77 
13.7362194,100.5569218,Sukhumvit Casa 
13.7443103,100.5740488,Quintara Phume Sukhumvit 39 
13.7586977,100.5352806,Noble House Phayathai 
13.688645,100.5096557,Salintara 
13.692953,100.6075763,PITI SUKHUMVIT 101 
13.7278588,100.5814063,Quattro By Sansiri 
13.7167993,100.4825423,Ideo Sathorn - Thaphra 
13.7099545,100.5139355,Altitude Symphony Charoenkrung 
13.7154113,100.4648064,Elio Sathorn-Wutthakat 
13.6762095,100.6432699,The Executive Bangna 
13.7234684,100.4962117,The Seed Sathorn-Taksin 
13.7899025,100.5832266,Humble Living At FueangFu 
13.7477607,100.5565344,Kallista Mansion 
13.7910897,100.5630946,Chateau In Town Vibhavadi 10 
13.7926084,100.5396455,Green Peace Mansion 
13.6761655,100.5186108,Chapter One Modern Dutch 
13.7071586,100.634162,Lumpini Ville Onnut 46 
13.7553297,100.5673371,Ideo Rama 9 - Asoke 
13.7404168,100.6021185,The Tree Pattanakarn - Ekkamai 
13.7718078,100.5776208,Supalai City Resort Ratchada-Huaykwang 
13.7039946,100.5996251,Condo One Sukhumvit 52 
13.7210858,100.441062,The Great Condo Petchkasem 48 
13.715897,100.5748618,Oka Haus 
13.7386214,100.5840907,Icon I 
13.8957835,100.5521087,Supalai City Resort Ratchayothin - Phaholyothin 32 
13.7223608,100.523323,The Room Sathorn-TanonPun 
13.8167455,100.5493011,Baan Suanthon Ratchada 
13.8775452,100.5947432,Regent Home 18 
13.7326181,100.5739558,H Sukhumvit 43 
13.7467359,100.5627624,The Lofts Asoke 
13.8387093,100.5587316,U Delight Ratchavibha 
13.7063243,100.6081263,Regent Home Sukhumvit 81 
13.7240903,100.5796558,The Strand Thonglor 
13.7887042,100.5537126,Lumpini Selected Sutthisan - Saphankwai 
13.6595056,100.6310112,Icondo Sukhumvit 105 
13.8589622,100.6539306,We Condo Ekkamai-Raminthra 
13.7312848,100.584784,Origin Thonglor World 
13.7372672,100.6237683,Lumpini Ville Pattanakarn - Srinakarin 
13.7370732,100.6419432,Lumpini Place Srinakarin 
13.726316,100.5738187,Belgravia Residences 
13.7859735,100.5848249,Asher Ratchada-Huai Khwang 
13.6667218,100.6510375,The Parkland Bangna 
13.7221586,100.5250598,Sampoom Garden 
13.7083558,100.5990861,Diamond Sukhumvit 
13.701763,100.6002727,The Tree Onnut Station 
13.8029731,100.576197,The Room Ratchada-Ladprao 
13.8048771,100.5699192,Condo One Ladprao 18 
13.7969923,100.6388018,Anna Condominium 
13.8907905,100.5862783,DEN Vibhavadi 
13.7450623,100.5822258,The Base Phetchaburi-Thonglor 
13.7388668,100.5803399,Nivati Thonglor 23 
13.8074546,100.5701187,Life Ladprao 18 
13.7454847,100.5624048,Asoke Towers 
13.7466057,100.6059912,The BASE Garden Rama 9 
13.7223639,100.50856,The Light House 
13.7216126,100.5765474,Baan Sukhumvit 36 
13.7138433,100.4781025,Whizdom Station Ratchada-Thapra 
13.6833404,100.5376675,D Condo Sathu Pradit 49 
13.7771892,100.6197845,Le Champs 
13.7265769,100.5882742,Phatsana Garden 
13.7460253,100.6017647,Fuse Mobius Ramkhamhaeng Station 
13.7485723,100.5616862,Villa Asoke 
13.7101161,100.6022147,KnightsBridge Prime Onnut 
13.7481429,100.545987,The Address Chidlom 
13.7263873,100.5836488,The Bangkok Sukhumvit 61 
13.6555471,100.6090938,Notting Hill Sukhumvit 107 
13.716981,100.5799881,The Room Sukhumvit 38 
13.7168582,100.4584306,Aspire Sathorn - Ratchaphruek 
13.7313035,100.5310158,Ashton Chula-Silom 
13.6847282,100.6110631,Issara At 42 Sukhumvit 
13.7562914,100.5424251,The Capital Ratchaprarop-Vibha 
13.7127392,100.5331421,Bangkok Horizon Sathorn 
13.6820578,100.492616,Flexi Suksawat 
13.7354879,100.5404591,The Private Residence Rajdamri 
13.740523,100.555434,The Rich Ploenchit - Nana 
13.7894801,100.5466353,Haven Phaholyothin 
13.7709777,100.6081997,J.W. Boulevard Srivara 
13.7160864,100.5831455,Tree Condo Ekamai 
13.8103711,100.5674706,Formosa Ladprao 7 
13.72101,100.5371289,Supalai Elite Sathorn - Suanplu 
13.7218702,100.576904,Rhythm Sukhumvit 36-38 
13.7365635,100.5630916,Edge Sukhumvit 23 
13.7294461,100.5729058,Acadamia Grand Tower 
13.8311184,100.5602798,Vantage Ratchavipa 
13.7110574,100.5348869,Lumpini Place Sathorn 
13.7268423,100.5734519,The Waterford Diamond 
13.7746225,100.5740066,Diamond Ratchada 
13.7152906,100.5155501,The Bangkok Sathorn 
13.7371102,100.5685765,D.S. Tower 1 Sukhumvit 33 
13.686699,100.5144588,Riverside Villa Condominium 1 
13.7867356,100.5717854,The Kris Extra 7 
13.8112371,100.5785355,Ratchada Pavilion 
13.7175172,100.4770329,Life @ Thaphra 
13.7926182,100.6174578,Ban Suan Sue Trong 
13.7138231,100.5904568,Vinn Sukhumvit 46 
