lat,lng,property_name,trainstation_name,trainstation_lat,trainstation_lng,subway_station_name,subway_station_lat,subway_station_lng,subway_station_distance_meter,train_station_distance_meter
13.7688868,100.4971686,Lumpini Place Rama VIII,Thon Buri,13.7605789,100.4788689,N/A,"","",null,3535
13.795981,100.398237,Green Ville,Phuttamonthon Sai 2,13.8001291,100.395052,N/A,"","",null,1776
13.7317414,100.5714894,Baan Suanpetch,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,345,3002
13.716,100.4461735,The Key MRT Phetkasem 48,Chom Thong,13.7016692,100.4649753,Phetkasem 48,13.7155209,100.4456141,392,5202
13.7691431,100.5827871,Artisan Ratchada,Sutthisan MRT Station,13.7898476,100.5741786,Thailand Cultural Centre,13.7663,100.57026,1923,3340
13.7142183,100.5928145,The Room Sukhumvit 69,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,231,4628
13.7354039,100.567476,Noble BE33,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,705,2216
13.686257,100.6048679,The Room Sukhumvit 64,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,665,8361
13.7929002,100.5491422,The Signature by URBANO,Krung Thep Aphiwat Central Terminal Station (Bang Sue Grand Station),13.80369,100.54227,Saphan Khwai BTS Station,13.7937663,100.5497095,151,2341
13.7458094,100.5418039,President Place,Ratchaprarop,13.7550222,100.5421223,Chit Lom,13.7440937,100.5430647,314,1285
13.7109241,100.5485986,Resorta Yen-Akat,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,2179,2064
13.7530749,100.4704736,Supalai Park Yaek Fai Chai Station,Jaran Sanitwong,13.7633685,100.4724368,Fai Chai,13.7550791,100.4692286,382,2269
13.7217301,100.5659746,President Park Sukhumvit 24,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1058,2028
13.7061467,100.5365532,Baan Nonsi,Mae Nam Railway Station,13.7139353,100.5536168,Surasak,13.719228,100.5215297,2922,2995
13.676034,100.6122953,Dolce Udomsuk,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,868,10637
13.7396778,100.5428531,Langsuan Ville,Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1447,1571
13.7245002,100.5817138,59 Heritage,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,795,3434
13.7369917,100.5629988,Prasanmitr Condominium,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,317,1582
13.7657858,100.804737,Sena Kith Chalongkrung-Latkrabang,Hua Takhe,13.7282555,100.7828678,N/A,"","",null,5342
13.7169153,100.5813701,Ideo Mobi Sukhumvit 40,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,661,3910
13.8284197,100.5790515,Tawanna Residence 2,Bang Khen,13.8469567,100.5607095,Lat Phrao,13.8061019,100.5736521,4409,4451
13.8530914,100.607211,Lumpini Condo Town Ramindra - Latplakhao,Thung Song Hong,13.8601924,100.5674111,Bang Bua,13.855994,100.585171,4371,7422
13.8300461,100.570907,Lumpini Place Ratchayothin,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2285,3368
16.585353,99.4370604,Brown Condo Phahol-Sapan Mai,N/A,"","",N/A,"","",null,null
13.7740277,100.541475,The Silk Phaholyothin 3,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,827,2710
13.7409131,100.6220428,Monte Rama 9,Hua Mak,13.7381496,100.6401853,Ramkhamhaeng,13.7429925,100.6001474,6106,2623
13.7390897,100.5406057,Baan Somthavil,Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,290,1470
13.738678,100.6056888,Metris Pattanakarn - Ekkamai,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2934,2962
13.7435766,100.548378,Noble Ploenchit,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,748,1659
13.718357,100.5104862,Supakarn Condominium,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,1283,2737
13.7140871,100.5044394,Chapter Charoennakorn–Riverside,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,1200,2498
13.7500289,100.5765732,I-House Laguna Garden,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,1986,1907
13.7315972,100.4728035,The Privacy Thaphra Interchange,Talat Phlu,13.7208644,100.4780029,Tha Phra,13.729653,100.474163,277,1445
13.6967683,100.5441358,The Star Estate at Narathiwas,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,2946
13.7198131,100.4934055,The Rich Sathorn - Taksin,Wongwian Yai,13.7246069,100.4919321,Pho Nimit,13.71916,100.48584,911,723
13.7106502,100.3963652,Fuse Sense,Bang Bon,13.6663762,100.4286262,Lak Song,13.7109552,100.4100241,1695,8394
13.7303733,100.6997389,Dcondo Onnut-Rama 9,Ban Thap Chang,13.7328202,100.6914028,สถานีบ้านทับช้าง,13.7328147,100.6914021,1252,1252
13.7956262,100.4504588,Kacha Puri Condominium,Taling Chan Station,13.7893259,100.4399617,N/A,"","",null,1901
13.7170792,100.479118,Life Sathorn Sierra,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,760,631
13.7108744,100.5095152,Chatrium Residence Riverside,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,2927,4381
13.7019671,100.5003048,River Heaven,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,4510
13.7176942,100.5084304,The Fine at River,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,1013,2516
13.8801866,100.5865135,Plum Condo Mix Chaengwattana,Lak Si,13.8836546,100.5807382,Bang Bua,13.855994,100.585171,3227,1336
13.7362997,100.5141991,Condo One Soho,Bangkok Train Station,13.7393362,100.5167954,Hua Lamphong,13.7378472,100.5171723,487,507
13.8210272,100.5885632,Chateau In Town Ratchada 36,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,4790
13.7198131,100.4934055,Rich Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Pho Nimit,13.71916,100.48584,911,723
13.8406566,100.5871968,Chewathai Kaset - Nawamin,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,2371,5393
13.7391187,100.5425999,Q Langsuan,Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1513,1505
13.7396459,100.5411259,The Rajdamri [Leasehold],Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,283,1462
13.725069,100.5647489,Aguston Sukhumvit 22,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1209,2280
13.7363038,100.5845552,Noble Ora,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2556,1533
13.7199652,100.4926957,TEAL Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Pho Nimit,13.71916,100.48584,807,723
13.7447545,100.5675927,Kiarti Thanee City Mansion,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,1204,1280
13.7197651,100.5978413,Fragrant 71,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,1392,3954
13.7824973,100.614025,Tara Ruen Ake,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,3035
13.6849885,100.6022023,The Link Vano Sukhumvit 64,Mae Nam Railway Station,13.7139353,100.5536168,Punnawithi,13.689267,100.608987,991,9092
13.7172296,100.589152,Life @ Sukhumvit 65,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,461,3592
13.674997,100.5325454,U Delight Residence Riverfront Rama 3,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,6128
13.7290231,100.5893039,La Cascade,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1529,2269
13.7825776,100.5460931,Adamas Phahonyotin,Pra Dipat,13.7927974,100.5355815,Ari,13.779689,100.544646,390,2288
13.6644036,100.6089896,The Excel Hideaway Lasalle 11,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,1834,11565
13.8535619,100.6360802,D Condo Ramindra,Lak Si,13.8836546,100.5807382,N/A,"","",null,8254
13.75926,100.585928,N.T. House,Khlong Tan,13.744097,100.5896845,Thailand Cultural Centre,13.7663,100.57026,4449,3141
13.7089754,100.5329979,The Bangkok Narathiwas,Mae Nam Railway Station,13.7139353,100.5536168,Surasak,13.719228,100.5215297,2438,3687
13.7425846,100.5416917,The Royal Maneeya,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,490,1646
13.798701,100.6204433,The Unique Ekamai-Ramintra,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,5183
13.7182207,100.5779606,38 Mansion,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1682,3496
13.733533,100.5604201,The Lakes,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,472,1867
13.6649125,100.6036429,Ideo Mobi Sukhumvit East Point,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,500,10480
13.7184072,100.5876468,The Lofts Ekkamai,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,575,3363
13.7221556,100.5818325,Hyde Heritage Thonglor,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,491,3264
13.7630933,100.5683282,Ivy Ampio,Makkasan,13.7511902,100.5607675,Thailand Cultural Centre,13.7663,100.57026,540,2033
13.778949,100.4870387,Thana Astoria,Bang Bamru Station,13.7916118,100.4777099,Bang Yi Khan,13.7774358,100.4852436,364,2541
13.8257977,100.5765065,Life at Ratchada Condominium,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2716,3857
13.6437612,100.6382071,The Cube Loft Nuanchan,Hua Mak,13.7381496,100.6401853,N/A,"","",null,13200
13.7873281,100.5725092,The Kris Extra 4,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,915,942
13.8158902,100.5629085,Life Ladprao Valley,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,902,3421
13.7189198,100.5091397,Baan Sathorn Chaophraya,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,1154,2608
13.7631659,100.5691682,Noble Revolve Ratchada,Makkasan,13.7508355,100.5613375,Thailand Cultural Centre,13.7663,100.57026,516,2280
13.719922,100.493973,Reference Sathorn - Wongwianyai,Wongwian Yai,13.7246069,100.4919321,Pho Nimit,13.71916,100.48584,972,784
13.7345948,100.6416058,Asakan Place Ramkhamhaeng,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,1074,673
13.8307861,100.5615926,Supalai Park Ratchayothin,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,2577,3417
13.7137768,100.599139,Vista Garden,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,1147,4750
13.7625764,100.641799,The Tree Hua-Mak,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,3574,3368
13.7134954,100.4763057,Casa Condo Ratchada-Ratchaphruek,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,89,1029
13.7144102,100.4068293,The President Petchkasem-Bangkhae,Wat Sing,13.6832577,100.4478138,Lak Song,13.7109552,100.4100241,600,6934
13.7557494,100.5632598,The Line Asoke - Ratchada,Makkasan,13.7511902,100.5607675,สถานีพระราม 9,13.75723,100.565112,315,1122
13.7345073,100.5559316,Lake Green Condominium,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,1196,2624
13.8961767,100.5707229,Maison Garden Chaeng Watthana,Lak Si Station,13.8862308,100.5818596,N/A,"","",null,3153
13.7409337,100.5645155,Prestige Towers,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,578,1228
13.778345,100.5865642,Metha Place at Ratchada,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1593,2487
13.7717325,100.4594002,Dcondo Tann-Charan,Bang Ramat,13.7784619,100.4535345,Bang Khun Non,13.7631942,100.473206,1964,1104
13.7559731,100.5608889,Supalai Park Asoke-Ratchada,Makkasan,13.7511902,100.5607675,สถานีพระราม 9,13.75723,100.565112,569,1414
13.704998,100.601818,The President Sukhumvit 81,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,165,5857
13.7398341,100.5399872,The Residences at The St. Regis Bangkok [Leasehold],Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,169,1262
13.7159873,100.4729263,Metro Sky Wutthakat,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,1110,1140
13.720924,100.5885384,Penthouse Condominium 3,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,895,3649
13.7314468,100.570686,The Diplomat 39,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,243,2868
13.7449562,100.5728837,Supalai Oriental Sukhumvit 39,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,1383,1410
13.721926,100.584844,Noble Reveal,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,335,2726
13.7182768,100.5492522,Condolette Pixel Sathorn,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1074,957
13.732757,100.524612,The Nest Chula-Samyan,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,648,1497
13.8263064,100.5920262,CHAMBERS CHAAN Ladprao - Wanghin,Bang Khen,13.8469567,100.5607095,N/A,"","",null,6076
13.6891428,100.6187266,The Green 3 at Sukhumvit 101,Hua Mak,13.7381496,100.6401853,Punnawithi,13.689267,100.608987,1578,8247
13.6705973,100.6245601,The Teak Bangna-Trad,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,2658,9881
13.7230401,100.5789576,Von Napa Sukhumvit 38,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,901,3267
13.8882347,100.6044701,The Base Saphanmai,Khan Keha Khomo Sipkao,13.8986083,100.5890182,N/A,"","",null,4764
13.7861742,100.5491143,Na Veera Phahol-Ari,Pra Dipat,13.7927974,100.5355815,Saphan Khwai BTS Station,13.7937663,100.5497095,1050,2077
13.7204768,100.5285126,Sky Villas Sathorn [Leasehold],Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,842,2065
13.7581683,100.647812,Fak Khao Pode,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,3922,3949
13.740178,100.5780646,Downtown 49,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1910,2796
13.8110064,100.7336949,The Origin Ram 209 Interchange,Soi Wat Lan Boon,13.7296922,100.7182462,N/A,"","",null,11754
13.7165788,100.4810698,The Parkland Taksin-Thapra,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,538,1284
13.7560161,100.5638745,Ashton Asoke - Rama 9,Makkasan,13.7511902,100.5607675,สถานีพระราม 9,13.75723,100.565112,251,1105
13.7921976,100.5757968,Chateau In Town Ratchada 20,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,434,430
13.7111245,100.6039016,U Delight at Onnut Station,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,963,5873
13.6883699,100.5141227,Canapaya Residences,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,6053
13.8068134,100.5195996,333 Riverside,Bang Sue,13.8043718,100.5399431,Bang Pho,13.806386,100.521042,215,2430
13.7209856,100.4913376,Phayapirom Regent Taksin-Sathorn,Wongwian Yai,13.7246069,100.4919321,Pho Nimit,13.71916,100.48584,651,448
13.871414,100.602617,Lumpini Place Ramintra-Laksi,Lak Si,13.8836546,100.5807382,Bang Bua,13.855994,100.585171,5719,4108
13.7150025,100.6024219,Mori Haus,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1485,5115
13.6713794,100.4597137,Plum Condo Rama 2,Wat Sing,13.6832577,100.4478138,N/A,"","",null,2812
13.6810334,100.610778,City Home Sukhumvit,Sukhumvit 71,13.7429334,100.6004022,Udom Suk,13.6799216,100.6094882,354,8670
13.8751834,100.5569053,Baan Suan Chaengwattana,Thung Song Hong,13.8601924,100.5674111,N/A,"","",null,3420
13.743144,100.5617274,The Esse Asoke,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,582,772
13.7336085,100.5871933,XT Ekkamai,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1670,1391
13.8051986,100.5699185,Levo Ladprao 18 Project 1,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,843,2141
13.7760975,100.4853162,Life Pinklao,Thon Buri,13.7605789,100.4788689,Bang Yi Khan,13.7774358,100.4852436,733,2865
13.7397232,100.5516758,Focus Ploenchit,Makkasan,13.7511902,100.5607675,Nana,13.740523,100.555434,762,2808
13.7276127,100.5347752,Silom Condominium,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,779,569
13.7880464,100.5531323,Haven Luxe,Pra Dipat,13.7927974,100.5355815,Saphan Khwai BTS Station,13.7937663,100.5497095,1041,2144
13.7542339,100.532731,Villa Rachatewi,Phaya Thai,13.7567379,100.5348422,Ratchathewi,13.7519875,100.5315773,287,436
13.8115641,100.7152804,Esta Bliss Condo,Soi Wat Lan Boon,13.7296922,100.7182462,N/A,"","",null,12822
13.7600705,100.5691948,Belle Grand Rama 9,Asoke,13.749458,100.5638356,Phra Ram 9,13.7579217,100.5655678,806,1681
13.7262701,100.5696282,Kraam Sukhumvit 26,Mae Nam Railway Station,13.7139353,100.5536168,Phrom Phong,13.73042,100.5697,585,3060
13.7177547,100.5853457,Rhythm Sukhumvit 42,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,285,3307
13.8060926,100.5701636,Modiz Ladprao 18,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,745,2244
13.8393604,100.5824567,Kave Seed Kaset,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,3024,4726
13.7198288,100.5905244,Penthouse Condominium,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,956,3883
13.8354869,100.5807001,Condo U Ratchayothin,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,3128,4273
13.7450639,100.5493803,O2 Hip Condo,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,1149,1552
13.7051847,100.6035122,Chambers On-Nut Station,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,340,6031
16.585353,99.4370604,Supalai Park Phaholyothin,N/A,"","",N/A,"","",null,null
13.7363594,100.7446371,Airlink Residence,Lat Krabang,13.7276844,100.7485915,Latkrabang,13.7276798,100.7485919,3328,3328
13.7210773,100.4585116,The President Sathorn-Ratchaphruek,Khlong Ton Sai,13.7070086,100.4700048,Bang Wa,13.7203785,100.4571807,162,3017
13.6883484,100.4923825,Ivy River,Khlong Ton Sai,13.7070086,100.4700048,N/A,"","",null,4809
13.8296031,100.5725952,Chateau In Town Major Ratchayothin,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2361,3529
13.686006,100.6089421,Chateau in Town Sukhumvit 64,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,453,8192
13.7141116,100.4682071,The Key Wutthakat,Khlong Ton Sai,13.7070086,100.4700048,Wutthakat,13.71307,100.46884,284,1252
13.7595365,100.5416344,Ideo Mobi Rangnam,Ratchaprarop,13.7550815,100.542162,Ratchaprarop,13.7551015,100.5421525,530,532
13.74716,100.5559817,Liberty Park 2,Makkasan,13.7511902,100.5607675,Makkasan,13.7510295,100.5612129,1756,1717
13.7568954,100.5602198,A Space Asoke-Ratchada,Makkasan,13.7511902,100.5607675,สถานีพระราม 9,13.75723,100.565112,777,1680
13.7174698,100.6025715,NIA By Sansiri,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,1883,4746
13.6625748,100.6174501,The Origin Sukhumvit 105,Hua Mak,13.7381496,100.6401853,Bang Na,13.668148,100.60467,2811,11866
13.7345461,100.5786682,Grand Heritage Thonglor,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1714,2234
13.7857077,100.4905904,Origin Plug & Play Sirindhorn Station,Bang Bamru Station,13.7916118,100.4777099,Sirindhorn,13.7840083,100.4934932,489,1900
13.7503964,100.587428,KALM Penthouse,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,2381,1390
13.7712278,100.6296844,City Villa,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,2838
13.7665526,100.5813377,Supalai Wellington 2,Khlong Tan,13.744097,100.5896845,Thailand Cultural Centre,13.7663,100.57026,1527,5367
13.7803364,100.5755896,XT Huaikhwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,417,1334
13.661717,100.6240461,Lumpini Ville Lasalle-Barring,Hua Mak,13.7381496,100.6401853,Bang Na,13.668148,100.60467,3622,11177
13.7558641,100.4749254,D BURA Pran Nok,Thon Buri,13.7605789,100.4788689,Fai Chai,13.7550791,100.4692286,713,1013
13.7495025,100.5563704,Circle Condominium,Makkasan,13.7511902,100.5607675,Makkasan,13.7510295,100.5612129,1332,1294
13.7417189,100.5646919,Liberty Park 1,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,667,1138
13.7779571,100.5425685,Centric Ari Station,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,437,2062
13.7276827,100.5754737,Aequa Sukhumvit 49,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,900,3258
13.7112545,100.4793489,Supalai Loft@Talat Phlu Station,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,681,1400
13.7571301,100.5394347,Supalai Elite Phayathai,Ratchaprarop,13.7550815,100.542162,Ratchaprarop,13.7551015,100.5421525,469,471
13.7218616,100.5048338,Bangkok Feliz Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,327,1781
13.7220699,100.5822722,Fullerton Sukhumvit,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,471,3271
13.7829619,100.5745872,Life Ratchadapisek,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,607,876
13.8019937,100.6081587,My Story Ladprao 71,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,5291
13.767607,100.5988126,Than Living,หจก.โชคพัฒนายุทธ,13.759029,100.616322,Ramkhamhaeng,13.7429925,100.6001474,4169,2424
13.8051116,100.5708534,LIB Ladprao 20,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,733,2206
13.7418858,100.5443833,Na Vara Residence,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,412,1565
13.7819004,100.6730166,Unio Ramkhamhaeng-Serithai,Ban Thap Chang,13.7331049,100.6886425,N/A,"","",null,7929
13.825033,100.5666365,Knightsbridge Space Ratchayothin,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,1444,3374
13.728202,100.5650291,Wilshire,Mae Nam Railway Station,13.7139353,100.5536168,Phrom Phong,13.73042,100.5697,1230,2589
13.7111778,100.6024961,The Base Park East Sukhumvit 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,809,5703
13.7571799,100.5388236,XT Phayathai,Ratchaprarop,13.7550815,100.542162,Ratchaprarop,13.7551015,100.5421525,517,519
13.7242843,100.5771389,Noble Remix,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1127,3384
13.7046437,100.6015989,Siri At Sukhumvit,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,127,5819
13.7253562,100.5381887,Saladaeng Residences,Silom MRT Station,13.7293606,100.5378782,Si Lom,13.7292504,100.5365446,735,934
13.7872673,100.6140352,Clover Ladprao 83,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,3795
13.725035,100.546469,Lumpini Park View,Silom MRT Station,13.7293606,100.5378782,Lumphini,13.7257642,100.5456664,175,1224
13.8195993,100.5320871,Regent Home Bangson 28,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Bang Son,13.8202164,100.5325217,198,3772
13.7915439,100.5921845,The Excel Ladprao-Sutthisan,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,2459
13.7283364,100.477903,The Parkland Phetkasem - Thapra,Talat Phlu,13.7208644,100.4780029,Tha Phra,13.729653,100.474163,456,1374
13.7908635,100.5761814,Ivy Ratchada,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,353,388
13.8353119,100.6661869,The Origin Ramintra 83 Station,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,12906
13.7480719,100.544804,Somkid Place,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,561,803
13.6644036,100.6089896,The Excel LaSalle 17,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,1834,11565
13.7310122,100.5870134,M Thonglor 10,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1447,1807
13.7356202,100.5746744,The Amethyst Sukhumvit 39,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1137,3309
13.698831,100.6145264,Regent Home Sukhumvit 97/1,Sukhumvit 71,13.7429334,100.6004022,Bang Chak,13.696738,100.605321,1466,7971
13.7273052,100.5105012,Magnolias Waterfront Residences,Bangkok Train Station,13.7393362,100.5167954,Krung Thonburi (Golden Line),13.721103,100.503684,1715,2689
13.7118424,100.5804917,Metro Luxe Rama 4,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1272,3645
13.7165609,100.5850118,Wyndham Garden Residence Sukhumvit 42,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,327,3349
13.7482313,100.5589438,The Peak Sukhumvit 15,Makkasan,13.7511902,100.5607675,Makkasan,13.7510295,100.5612129,1369,1331
13.7302826,100.5759086,Via 49,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1191,2967
13.7422088,100.5834987,W 8 Thonglor 25,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,3033,1884
13.7439846,100.6304333,S1 Rama 9 Condominium,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,2322,1878
13.7971908,100.5584704,Lumpini Park Vibhavadi - Chatuchak,Sutthisan MRT Station,13.7898476,100.5741786,Chatuchak Park,13.8024559,100.5537385,1420,2521
13.7475136,100.5449048,The Park Chidlom,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,526,881
13.7244973,100.6228466,Royal Castle Pattanakarn,Hua Mak,13.7381496,100.6401853,N/A,"","",null,4199
